flash_duration,flash_footprint,flash_id,flash_time,latitude,longitude,number_of_events,number_of_groups,radiance
29,2,3688446,2025-03-03T15:27:54.587,37.0737,-5.724,3,2,15.0
11,3,3689342,2025-03-03T15:27:57.825,37.0656,-5.7024,5,2,26.0
208,4,3689400,2025-03-03T15:28:01.61,37.081802,-5.7051,25,10,155.0
67,4,3690366,2025-03-03T15:28:06.093,37.0791,-5.6916003,5,2,24.0
387,12,3690431,2025-03-03T15:28:10.012,36.7308,-6.0534,83,29,709.0
1159,14,3690496,2025-03-03T15:28:14.129,37.1547,-5.7024,247,83,2372.0
275,12,3691350,2025-03-03T15:28:18.344,37.311302,-5.3352003,43,12,262.0
305,5,3691377,2025-03-03T15:28:20.375,37.0872,-5.7132,40,18,248.0
112,7,3692307,2025-03-03T15:28:26.193,37.081802,-5.6727,22,7,175.0
512,5,3692374,2025-03-03T15:28:29.614,37.095303,-5.724,6,4,30.0
365,7,3693394,2025-03-03T15:28:38.41,37.0926,-5.6916003,36,13,345.0
224,4,3693404,2025-03-03T15:28:38.78,36.811802,-5.9481,11,7,71.0
329,4,3693458,2025-03-03T15:28:42.634,37.1142,-5.7564,11,6,91.0
1,4,3693502,2025-03-03T15:28:45.262,37.0872,-5.6889,4,1,20.0
909,11,3694401,2025-03-03T15:28:50.208,37.1169,-5.724,55,26,338.0
213,4,3694483,2025-03-03T15:28:55.354,37.095303,-5.67,16,7,146.0
925,9,3695366,2025-03-03T15:28:59.745,37.0656,-5.8104,31,16,185.0
1,5,3695434,2025-03-03T15:29:03.845,37.081802,-5.6754003,5,1,45.0
151,4,3696409,2025-03-03T15:29:10.468,37.0926,-5.67,17,8,114.0
63,3,3696492,2025-03-03T15:29:15.48,37.0926,-5.7159,5,2,31.0
365,6,3697434,2025-03-03T15:29:20.074,37.095303,-5.7159,22,10,133.0
301,6,3697507,2025-03-03T15:29:24.501,37.108803,-5.7429004,31,15,156.0
121,2,3698372,2025-03-03T15:29:29.704,37.098,-5.6727,7,5,32.0
268,4,3698440,2025-03-03T15:29:34.092,37.081802,-5.7375,11,6,66.0
543,14,3699290,2025-03-03T15:29:37.258,36.7551,-6.0615,133,50,952.0
1,3,3699314,2025-03-03T15:29:38.32,37.0899,-5.6781,3,1,20.0
311,6,3699390,2025-03-03T15:29:42.846,37.098,-5.7375,16,7,97.0
434,8,3700332,2025-03-03T15:29:49.149,37.0602,-5.6835003,74,24,670.0
1,2,3700362,2025-03-03T15:29:50.598,37.1007,-5.7159,2,1,9.0
219,4,3701341,2025-03-03T15:29:58.603,37.0926,-5.6997004,25,10,172.0
121,5,3701409,2025-03-03T15:30:03.295,37.095303,-5.6754003,9,3,49.0
675,16,3702364,2025-03-03T15:30:10.037,37.179,-5.7294,198,69,1821.0
8,1,3702436,2025-03-03T15:30:13.637,37.081802,-5.6565003,2,2,20.0
177,3,3703399,2025-03-03T15:30:20.063,37.106102,-5.6997004,5,3,24.0
84,6,3703448,2025-03-03T15:30:22.775,37.0737,-5.6565003,15,5,129.0
264,5,3704449,2025-03-03T15:30:30.123,37.1007,-5.7132,20,11,123.0
120,5,3704519,2025-03-03T15:30:33.954,37.0656,-5.67,18,9,117.0
491,21,3704547,2025-03-03T15:30:35.174,36.725403,-5.9832,147,35,1003.0
2,4,3705459,2025-03-03T15:30:38.164,37.098,-5.6727,6,2,43.0
462,7,3705584,2025-03-03T15:30:45.484,37.0845,-5.7456,38,18,240.0
79,6,3706467,2025-03-03T15:30:48.605,37.0791,-5.6592,11,5,120.0
398,6,3706559,2025-03-03T15:30:53.987,37.106102,-5.67,28,11,238.0
323,3,3707464,2025-03-03T15:31:01.436,37.1034,-5.6862,20,11,142.0
517,11,3708440,2025-03-03T15:31:08.109,37.1385,-5.724,56,22,396.0
37,4,3708507,2025-03-03T15:31:11.221,37.0791,-5.6484003,9,3,94.0
446,5,3709480,2025-03-03T15:31:18.138,37.108803,-5.6835003,41,20,241.0
1,2,3709608,2025-03-03T15:31:25.078,37.1007,-5.6781,2,1,8.0
1025,55,3710549,2025-03-03T15:31:27.804,36.8496,-5.9508,425,88,3878.0
55,2,3711549,2025-03-03T15:31:37.388,37.0926,-5.67,3,2,18.0
139,5,3711633,2025-03-03T15:31:43.093,37.1034,-5.7159,17,8,119.0
134,4,3712470,2025-03-03T15:31:47.428,37.106102,-5.6538,21,9,165.0
185,3,3712607,2025-03-03T15:31:54.874,37.068302,-5.6808,4,2,22.0
44,5,3713474,2025-03-03T15:32:00.89,37.119602,-5.6781,12,3,142.0
348,4,3714445,2025-03-03T15:32:08.737,37.1034,-5.6754003,32,16,212.0
109,3,3714551,2025-03-03T15:32:15.237,37.108803,-5.6943,6,3,34.0
738,11,3715487,2025-03-03T15:32:22.614,37.1817,-5.7186003,72,34,470.0
418,15,3715541,2025-03-03T15:32:24.844,36.736202,-6.0372,45,17,367.0
462,6,3717454,2025-03-03T15:32:36.723,37.0602,-5.7429004,24,14,154.0
308,3,3717580,2025-03-03T15:32:44.438,37.098,-5.6592,10,7,70.0
519,9,3719529,2025-03-03T15:32:58.372,37.1034,-5.6592,51,21,404.0
88,5,3719603,2025-03-03T15:33:03.042,37.222202,-5.6943,17,8,123.0
372,5,3720594,2025-03-03T15:33:12.467,37.133102,-5.6754003,16,10,96.0
628,17,3721492,2025-03-03T15:33:17.631,36.7281,-6.0372,169,47,1362.0
1040,12,3721599,2025-03-03T15:33:23.714,37.0791,-5.7537003,68,25,366.0
103,3,3722659,2025-03-03T15:33:33.914,37.1115,-5.6376,6,4,29.0
335,3,3723662,2025-03-03T15:33:45.231,37.0872,-5.6619,7,4,49.0
358,25,3724602,2025-03-03T15:33:52.066,36.7173,-6.0021,207,31,2102.0
729,7,3725508,2025-03-03T15:33:56.141,37.1223,-5.7267003,35,17,186.0
59,4,3725683,2025-03-03T15:34:05.719,37.098,-5.6592,10,4,76.0
847,18,3727591,2025-03-03T15:34:17.662,37.133102,-5.7132,128,42,1068.0
530,20,3728635,2025-03-03T15:34:29.676,37.0116,-5.7294,158,43,1597.0
330,15,3728713,2025-03-03T15:34:34.206,37.3221,-5.3136,95,20,659.0
269,6,3729770,2025-03-03T15:34:42.325,37.1007,-5.67,12,4,99.0
524,12,3729821,2025-03-03T15:34:44.813,36.7686,-6.0021,28,12,202.0
368,4,3731864,2025-03-03T15:35:02.232,37.108803,-5.6511,9,5,51.0
356,10,3732930,2025-03-03T15:35:15.716,37.098,-5.6862,77,27,752.0
320,15,3734942,2025-03-03T15:35:33.402,36.7443,-6.0453,118,39,882.0
792,9,3735894,2025-03-03T15:35:40.168,37.098,-5.6673,105,37,783.0
172,7,3736967,2025-03-03T15:35:53.384,37.106102,-5.6565003,36,11,391.0
79,9,3737872,2025-03-03T15:35:58.104,36.7335,-6.0777,35,13,291.0
716,20,3737985,2025-03-03T15:36:04.148,37.1871,-5.697,230,65,2448.0
289,5,3739007,2025-03-03T15:36:13.168,37.1169,-5.6727,19,8,128.0
284,7,3739952,2025-03-03T15:36:19.444,37.1034,-5.6511,16,7,118.0
791,14,3739998,2025-03-03T15:36:21.961,37.0089,-5.8131003,50,20,289.0
64,3,3740990,2025-03-03T15:36:27.432,37.125,-5.6781,9,5,44.0
516,9,3741082,2025-03-03T15:36:32.749,36.749702,-6.0291,70,28,542.0
119,3,3741115,2025-03-03T15:36:35.014,37.0926,-5.6646004,9,5,59.0
311,6,3742052,2025-03-03T15:36:38.572,37.1277,-5.6241,15,6,147.0
559,12,3742163,2025-03-03T15:36:44.798,37.0629,-5.6727,91,28,1292.0
180,4,3743112,2025-03-03T15:36:48.317,37.1277,-5.6862,15,8,87.0
70,3,3743201,2025-03-03T15:36:53.716,37.0899,-5.6943,5,2,28.0
36,3,3744079,2025-03-03T15:36:57.041,37.1358,-5.6592,10,5,44.0
189,5,3744168,2025-03-03T15:37:01.405,37.1169,-5.6322002,17,7,120.0
271,6,3744225,2025-03-03T15:37:05.011,37.1169,-5.6673,26,14,143.0
886,29,3745082,2025-03-03T15:37:05.454,36.8226,-5.9886003,151,33,1350.0
289,5,3745147,2025-03-03T15:37:10.726,37.068302,-5.7159,11,6,59.0
90,3,3745200,2025-03-03T15:37:14.101,37.1277,-5.6457,4,2,28.0
117,2,3746087,2025-03-03T15:37:17.296,37.0899,-5.6376,7,4,46.0
1053,12,3746185,2025-03-03T15:37:22.242,37.160103,-5.7024,121,43,960.0
140,4,3746232,2025-03-03T15:37:25.074,36.7713,-6.0291,15,6,71.0
270,5,3747106,2025-03-03T15:37:30.198,36.7389,-6.0939,20,9,142.0
276,5,3747139,2025-03-03T15:37:31.811,37.1304,-5.643,23,10,156.0
1,2,3747208,2025-03-03T15:37:35.346,37.095303,-5.7078,2,1,8.0
157,6,3748092,2025-03-03T15:37:40.127,37.1034,-5.6268,33,14,313.0
130,3,3749064,2025-03-03T15:37:46.256,37.0845,-5.6835003,4,2,18.0
354,6,3749078,2025-03-03T15:37:47.097,36.7902,-6.0264,30,19,189.0
388,5,3749213,2025-03-03T15:37:54.18,37.1385,-5.6214004,38,14,228.0
15,5,3750108,2025-03-03T15:37:58.274,36.7389,-6.0939,9,3,76.0
329,8,3750167,2025-03-03T15:38:00.989,37.106102,-5.6457,50,18,477.0
442,6,3750250,2025-03-03T15:38:04.723,37.1358,-5.697,47,19,304.0
374,8,3751152,2025-03-03T15:38:08.406,37.057503,-5.7051,58,15,476.0
356,8,3751212,2025-03-03T15:38:11.118,36.7713,-6.0399003,36,15,279.0
279,4,3752213,2025-03-03T15:38:17.56,37.1034,-5.6376,10,4,104.0
206,2,3752238,2025-03-03T15:38:19.08,36.736202,-6.0858,4,3,25.0
248,6,3752322,2025-03-03T15:38:23.758,37.1169,-5.6727,18,7,124.0
260,3,3753271,2025-03-03T15:38:25.98,36.7767,-5.9994,12,6,78.0
117,7,3753334,2025-03-03T15:38:29.558,37.0764,-5.67,30,13,222.0
316,8,3754381,2025-03-03T15:38:39.073,36.7578,-6.0183,23,9,136.0
325,5,3754395,2025-03-03T15:38:40.064,36.7443,-6.0939,18,8,111.0
181,7,3754400,2025-03-03T15:38:40.258,37.1142,-5.6457,23,10,159.0
199,5,3755396,2025-03-03T15:38:47.85,37.0656,-5.6457,18,9,109.0
240,6,3755438,2025-03-03T15:38:50.926,37.1358,-5.6538,22,10,169.0
326,7,3756343,2025-03-03T15:38:56.497,37.071,-5.7267003,16,7,86.0
660,28,3756344,2025-03-03T15:38:56.528,36.7713,-5.9778004,147,33,1803.0
950,14,3756447,2025-03-03T15:39:02.639,37.170902,-5.6808,189,69,1894.0
245,3,3757373,2025-03-03T15:39:06.24,36.7308,-6.0831003,9,5,45.0
313,4,3757435,2025-03-03T15:39:09.554,37.1277,-5.6592,23,8,152.0
7,5,3757533,2025-03-03T15:39:14.901,37.0791,-5.6457,7,2,61.0
286,4,3758469,2025-03-03T15:39:17.579,37.1358,-5.6214004,22,8,133.0
90,3,3758588,2025-03-03T15:39:23.818,37.1358,-5.6619,14,6,101.0
568,18,3758604,2025-03-03T15:39:24.59,36.7659,-6.0372,99,33,939.0
417,8,3759607,2025-03-03T15:39:29.034,37.119602,-5.6538,52,15,506.0
371,7,3760530,2025-03-03T15:39:35.936,37.0926,-5.6241,31,12,257.0
453,5,3760612,2025-03-03T15:39:41.382,37.1223,-5.6754003,26,13,171.0
283,5,3760687,2025-03-03T15:39:45.412,36.7038,-6.0750003,20,12,162.0
651,11,3761558,2025-03-03T15:39:47.521,37.2276,-5.697,188,61,1509.0
111,5,3761574,2025-03-03T15:39:48.429,37.125,-5.6484003,18,7,158.0
108,4,3761611,2025-03-03T15:39:50.211,37.0791,-5.616,6,2,44.0
54,2,3761631,2025-03-03T15:39:51.539,36.7821,-5.9697003,4,3,23.0
202,3,3761662,2025-03-03T15:39:53.629,37.1304,-5.6673,7,5,53.0
390,9,3762568,2025-03-03T15:39:58.185,37.1358,-5.6106,116,43,1105.0
395,12,3762630,2025-03-03T15:40:01.724,36.693,-6.0642,67,19,955.0
120,3,3762631,2025-03-03T15:40:01.904,37.1277,-5.67,4,2,27.0
161,6,3763573,2025-03-03T15:40:08.262,37.0926,-5.6187,25,10,187.0
440,21,3763647,2025-03-03T15:40:12.278,36.7848,-5.967,54,17,486.0
138,7,3763665,2025-03-03T15:40:13.128,36.698402,-6.0669003,34,9,281.0
266,10,3764628,2025-03-03T15:40:19.232,37.1169,-5.6727,51,18,484.0
271,3,3764710,2025-03-03T15:40:23.786,37.108803,-5.6268,7,4,44.0
537,15,3765532,2025-03-03T15:40:27.759,36.7011,-6.0588,71,14,918.0
206,4,3765615,2025-03-03T15:40:32.028,37.1493,-5.6241,5,2,26.0
161,5,3765648,2025-03-03T15:40:33.62,37.1007,-5.6214004,21,8,160.0
33,5,3766666,2025-03-03T15:40:36.777,36.7848,-5.9886003,9,3,56.0
1066,18,3766766,2025-03-03T15:40:43.094,37.0737,-5.6862,202,75,1698.0
335,14,3766781,2025-03-03T15:40:43.806,36.7011,-6.0615,85,17,1024.0
751,13,3767806,2025-03-03T15:40:50.546,37.152,-5.6619,64,28,478.0
365,10,3768783,2025-03-03T15:40:58.342,36.7956,-5.9994,76,26,776.0
362,4,3768784,2025-03-03T15:40:58.391,37.1034,-5.6403003,42,19,311.0
9,3,3768803,2025-03-03T15:40:59.284,36.684902,-6.0615,4,2,22.0
402,9,3769813,2025-03-03T15:41:09.353,37.1223,-5.6376,59,20,548.0
188,9,3769929,2025-03-03T15:41:15.013,36.72,-6.0669003,25,10,229.0
207,6,3770859,2025-03-03T15:41:18.123,37.125,-5.6403003,39,13,306.0
355,5,3770971,2025-03-03T15:41:25.333,37.1223,-5.6457,33,16,199.0
278,14,3771926,2025-03-03T15:41:29.425,36.7092,-6.0669003,69,11,745.0
229,3,3771996,2025-03-03T15:41:32.735,37.119602,-5.6106,11,7,84.0
142,5,3772996,2025-03-03T15:41:39.858,37.1169,-5.6403003,12,4,103.0
453,16,3773076,2025-03-03T15:41:44.474,36.711903,-6.0615,47,14,539.0
516,5,3773084,2025-03-03T15:41:45.0,37.125,-5.6538,44,22,235.0
127,3,3773979,2025-03-03T15:41:48.535,36.8199,-6.0048003,7,5,47.0
207,3,3774006,2025-03-03T15:41:50.039,37.125,-5.6133003,14,10,101.0
124,9,3774994,2025-03-03T15:41:56.969,36.7065,-6.0588,19,5,196.0
211,6,3775016,2025-03-03T15:41:58.012,37.1493,-5.6889,56,17,348.0
200,6,3775045,2025-03-03T15:41:59.661,37.1142,-5.616,19,8,139.0
92,3,3775119,2025-03-03T15:42:03.662,37.119602,-5.6403003,6,3,29.0
224,5,3776064,2025-03-03T15:42:08.346,37.108803,-5.6295,21,11,140.0
403,9,3776148,2025-03-03T15:42:13.251,37.152,-5.6835003,52,23,380.0
1,2,3776200,2025-03-03T15:42:15.843,37.1169,-5.6079,2,1,33.0
1,1,3777029,2025-03-03T15:42:16.252,36.622803,-6.0264,1,1,3.0
1,1,3777030,2025-03-03T15:42:16.252,36.747,-6.0723,1,1,5.0
217,17,3777038,2025-03-03T15:42:16.583,36.7389,-6.0642,75,12,777.0
87,1,3777096,2025-03-03T15:42:19.844,37.1493,-5.6592,3,3,17.0
147,2,3777154,2025-03-03T15:42:24.068,37.1223,-5.6052003,22,12,167.0
215,3,3778045,2025-03-03T15:42:27.131,37.133102,-5.6592,7,4,38.0
60,5,3778135,2025-03-03T15:42:32.166,37.1385,-5.6376,15,6,87.0
248,4,3778159,2025-03-03T15:42:34.088,36.72,-6.0588,8,5,55.0
24,4,3778177,2025-03-03T15:42:35.017,37.1412,-5.6349,6,2,35.0
514,6,3778983,2025-03-03T15:42:37.041,37.106102,-5.6403003,59,20,449.0
20,4,3779075,2025-03-03T15:42:43.294,37.1277,-5.6187,9,3,73.0
1362,18,3780001,2025-03-03T15:42:46.744,37.1817,-5.6673,253,88,2085.0
534,16,3780029,2025-03-03T15:42:47.99,36.72,-6.0588,75,20,527.0
312,17,3780058,2025-03-03T15:42:49.846,36.7821,-5.9697003,64,15,429.0
87,4,3780156,2025-03-03T15:42:55.156,37.1115,-5.6295,16,6,119.0
82,4,3781127,2025-03-03T15:42:58.458,37.1304,-5.6403003,6,2,30.0
359,4,3781214,2025-03-03T15:43:02.823,37.1223,-5.6673,11,6,68.0
90,3,3782120,2025-03-03T15:43:07.42,37.1223,-5.6133003,17,8,142.0
276,11,3782152,2025-03-03T15:43:09.254,36.7011,-6.0615,40,11,333.0
344,8,3782215,2025-03-03T15:43:12.134,37.1763,-5.6052003,52,15,559.0
173,4,3782267,2025-03-03T15:43:15.285,36.7794,-6.0129004,9,4,46.0
818,18,3783179,2025-03-03T15:43:16.783,37.0278,-5.7726,94,29,979.0
94,10,3783198,2025-03-03T15:43:17.682,36.9603,-5.8941,21,5,141.0
129,4,3783295,2025-03-03T15:43:22.412,37.1439,-5.6106,11,4,86.0
87,10,3784257,2025-03-03T15:43:27.751,36.8091,-5.9778004,17,4,123.0
105,5,3784258,2025-03-03T15:43:27.888,37.108803,-5.6295,14,5,122.0
425,9,3784394,2025-03-03T15:43:35.585,36.7389,-6.0588,49,16,337.0
212,7,3784395,2025-03-03T15:43:35.787,37.1277,-5.6565003,41,11,391.0
124,5,3785283,2025-03-03T15:43:39.603,37.1169,-5.6268,17,8,152.0
89,5,3785388,2025-03-03T15:43:45.278,37.152,-5.6349,16,5,113.0
486,7,3786311,2025-03-03T15:43:49.173,36.8226,-5.9697003,46,16,246.0
1020,13,3786373,2025-03-03T15:43:52.044,37.108803,-5.6457,167,50,1791.0
591,12,3786428,2025-03-03T15:43:55.381,36.7443,-6.0615,61,22,441.0
196,4,3787413,2025-03-03T15:44:05.538,37.1385,-5.6268,20,11,115.0
273,4,3788284,2025-03-03T15:44:09.277,37.108803,-5.6376,19,10,119.0
496,5,3788344,2025-03-03T15:44:12.017,37.1277,-5.6619,29,14,160.0
216,4,3788393,2025-03-03T15:44:15.487,36.7767,-5.9913,7,3,40.0
725,15,3789243,2025-03-03T15:44:16.358,37.222202,-5.6646004,110,35,1300.0
498,16,3789314,2025-03-03T15:44:20.569,36.7551,-6.0615,59,17,408.0
363,5,3789316,2025-03-03T15:44:20.636,37.1115,-5.6322002,72,25,509.0
305,6,3790290,2025-03-03T15:44:29.74,37.1304,-5.6484003,23,10,120.0
342,8,3790351,2025-03-03T15:44:34.002,36.7902,-5.9805,27,11,175.0
372,4,3790386,2025-03-03T15:44:35.682,37.1277,-5.6214004,20,9,200.0
75,3,3791244,2025-03-03T15:44:38.097,37.170902,-5.6295,5,3,31.0
204,6,3791368,2025-03-03T15:44:44.874,37.1223,-5.6565003,22,9,149.0
2,2,3792233,2025-03-03T15:44:47.235,37.1115,-5.6106,3,2,34.0
111,10,3792257,2025-03-03T15:44:48.374,36.747,-5.9859,16,3,95.0
43,2,3792297,2025-03-03T15:44:50.699,37.1385,-5.6511,4,3,31.0
98,14,3793243,2025-03-03T15:44:56.915,36.7524,-6.0804,38,7,371.0
337,9,3793267,2025-03-03T15:44:58.173,37.1493,-5.6565003,41,18,345.0
470,7,3793349,2025-03-03T15:45:02.886,36.828,-5.9373,22,9,112.0
180,3,3794331,2025-03-03T15:45:08.308,37.1142,-5.616,16,10,122.0
686,10,3794417,2025-03-03T15:45:13.292,37.160103,-5.6673,49,16,347.0
191,3,3795368,2025-03-03T15:45:19.273,37.1412,-5.6484003,8,5,43.0
165,4,3795422,2025-03-03T15:45:22.846,37.152,-5.6079,27,10,255.0
646,14,3795426,2025-03-03T15:45:23.154,36.7713,-6.0372,62,23,633.0
258,7,3796286,2025-03-03T15:45:26.254,37.1169,-5.6214004,39,16,360.0
49,2,3796390,2025-03-03T15:45:32.531,36.747,-6.0696,4,3,29.0
248,4,3796398,2025-03-03T15:45:33.357,37.1223,-5.6592,7,3,66.0
219,3,3797271,2025-03-03T15:45:37.151,37.160103,-5.6106,17,8,121.0
204,4,3797342,2025-03-03T15:45:40.997,37.1358,-5.6565003,8,4,40.0
538,8,3797419,2025-03-03T15:45:45.133,36.8199,-5.9562,39,15,258.0
14,3,3798302,2025-03-03T15:45:46.216,37.1628,-5.6268,7,3,48.0
142,3,3798381,2025-03-03T15:45:50.219,37.1304,-5.5917,10,5,93.0
445,4,3798409,2025-03-03T15:45:52.358,37.1439,-5.6565003,18,12,113.0
326,11,3799495,2025-03-03T15:45:57.228,36.684902,-6.0453,27,9,183.0
345,4,3799502,2025-03-03T15:45:57.526,37.125,-5.6241,9,5,70.0
1,4,3799561,2025-03-03T15:46:01.651,37.1493,-5.6214004,4,1,26.0
341,5,3799639,2025-03-03T15:46:05.324,37.1142,-5.6079,18,9,132.0
443,5,3800517,2025-03-03T15:46:06.323,37.1736,-5.6295,24,12,209.0
59,3,3800586,2025-03-03T15:46:09.973,37.098,-5.67,5,2,26.0
179,4,3800694,2025-03-03T15:46:15.7,37.1358,-5.6403003,9,6,63.0
361,6,3801581,2025-03-03T15:46:19.82,37.1115,-5.5998,43,21,411.0
297,4,3801617,2025-03-03T15:46:21.464,37.133102,-5.6511,24,12,194.0
1279,13,3802577,2025-03-03T15:46:25.716,37.184402,-5.6511,99,48,665.0
453,17,3802620,2025-03-03T15:46:28.036,36.725403,-6.0426,133,30,1301.0
611,5,3802673,2025-03-03T15:46:31.833,37.133102,-5.6484003,15,9,73.0
186,6,3802689,2025-03-03T15:46:32.836,36.8064,-5.967,18,6,146.0
141,5,3802729,2025-03-03T15:46:34.903,37.106102,-5.5998,13,4,89.0
107,4,3803637,2025-03-03T15:46:38.601,37.1547,-5.6241,6,3,28.0
1,2,3803719,2025-03-03T15:46:42.435,37.160103,-5.6727,2,1,8.0
102,4,3803739,2025-03-03T15:46:43.397,37.133102,-5.5863004,15,8,165.0
503,10,3804584,2025-03-03T15:46:47.206,37.146603,-5.6268,84,24,1066.0
143,4,3804705,2025-03-03T15:46:52.8,37.1142,-5.5755,25,9,195.0
651,16,3804714,2025-03-03T15:46:53.405,36.722702,-6.0372,97,28,839.0
178,4,3804732,2025-03-03T15:46:54.046,37.1439,-5.6322002,17,6,121.0
60,4,3805606,2025-03-03T15:46:57.68,37.133102,-5.6295,8,3,75.0
438,13,3805665,2025-03-03T15:47:00.812,36.8199,-5.9616003,75,22,747.0
337,5,3805703,2025-03-03T15:47:03.465,37.1439,-5.6322002,34,12,243.0
537,5,3806673,2025-03-03T15:47:08.378,37.1223,-5.6106,15,8,114.0
240,4,3806695,2025-03-03T15:47:10.006,37.170902,-5.6619,10,4,51.0
124,4,3806766,2025-03-03T15:47:13.63,37.1628,-5.6079,12,6,134.0
1,2,3806810,2025-03-03T15:47:15.777,37.1277,-5.6403003,2,1,10.0
681,9,3807645,2025-03-03T15:47:17.484,36.725403,-6.0723,44,18,427.0
411,7,3807685,2025-03-03T15:47:19.801,37.152,-5.5674,57,20,528.0
126,5,3807726,2025-03-03T15:47:21.738,37.1223,-5.6025,12,5,103.0
743,16,3807764,2025-03-03T15:47:23.902,37.0899,-5.6889,104,35,958.0
38,4,3808696,2025-03-03T15:47:29.096,37.157402,-5.5971003,13,6,90.0
50,2,3808731,2025-03-03T15:47:31.473,37.125,-5.6376,3,2,16.0
335,6,3808787,2025-03-03T15:47:35.504,37.1277,-5.6106,37,21,282.0
327,4,3809625,2025-03-03T15:47:36.56,36.7983,-5.994,25,11,158.0
1,2,3809649,2025-03-03T15:47:37.708,37.1223,-5.6376,2,1,10.0
4,3,3809681,2025-03-03T15:47:39.978,37.1277,-5.5809,4,2,32.0
282,5,3809745,2025-03-03T15:47:43.066,37.152,-5.6268,18,7,101.0
139,6,3809796,2025-03-03T15:47:45.66,36.722702,-6.0723,10,4,89.0
1,1,3810626,2025-03-03T15:47:46.574,37.1385,-5.6538,1,1,4.0
1,4,3810632,2025-03-03T15:47:47.074,37.1682,-5.5863004,4,1,24.0
572,7,3810663,2025-03-03T15:47:48.936,36.8334,-5.9751,25,11,127.0
132,4,3810681,2025-03-03T15:47:50.217,37.133102,-5.616,10,3,71.0
360,5,3810745,2025-03-03T15:47:53.881,37.125,-5.6187,52,21,336.0
98,2,3811659,2025-03-03T15:47:56.908,37.1439,-5.5728,5,3,47.0
261,5,3811685,2025-03-03T15:47:58.612,37.1547,-5.6322002,26,12,195.0
207,8,3811781,2025-03-03T15:48:01.507,36.72,-6.0642,19,11,109.0
149,4,3811784,2025-03-03T15:48:01.609,37.157402,-5.5620003,16,6,153.0
264,5,3811828,2025-03-03T15:48:03.914,37.1304,-5.6322002,17,9,103.0
550,9,3812712,2025-03-03T15:48:06.009,36.8307,-5.9508,64,18,428.0
62,3,3812766,2025-03-03T15:48:09.6,37.1628,-5.6187,4,2,19.0
237,4,3812817,2025-03-03T15:48:12.562,37.1277,-5.6079,38,15,287.0
156,3,3812883,2025-03-03T15:48:15.771,37.1493,-5.5728,11,6,89.0
439,12,3813783,2025-03-03T15:48:17.16,37.160103,-5.6457,92,28,693.0
35,2,3813851,2025-03-03T15:48:21.314,37.146603,-5.5728,4,3,20.0
425,8,3813899,2025-03-03T15:48:24.008,37.1817,-5.5728,44,19,302.0
595,10,3813915,2025-03-03T15:48:24.846,36.722702,-6.0534,32,12,205.0
128,4,3814814,2025-03-03T15:48:27.063,37.152,-5.6295,17,6,101.0
346,8,3814872,2025-03-03T15:48:29.932,37.1223,-5.6052003,34,12,338.0
300,4,3814927,2025-03-03T15:48:33.009,37.108803,-5.6781,4,4,17.0
10,3,3815830,2025-03-03T15:48:36.197,37.1628,-5.6268,4,2,28.0
232,12,3815904,2025-03-03T15:48:40.453,36.7065,-6.0480003,39,9,281.0
86,7,3815906,2025-03-03T15:48:40.486,37.1547,-5.5917,15,4,111.0
149,5,3815950,2025-03-03T15:48:43.43,37.1412,-5.6106,36,11,221.0
1,2,3815984,2025-03-03T15:48:45.473,37.1628,-5.6349,2,1,14.0
15,2,3816788,2025-03-03T15:48:46.757,37.1439,-5.5728,3,2,23.0
117,4,3816806,2025-03-03T15:48:47.775,37.1007,-5.6295,16,9,120.0
197,10,3816810,2025-03-03T15:48:47.846,36.7821,-6.0183,26,7,180.0
404,8,3816828,2025-03-03T15:48:48.441,37.1439,-5.5296,31,9,271.0
20,2,3816947,2025-03-03T15:48:54.45,37.160103,-5.6025,9,6,56.0
2,4,3817880,2025-03-03T15:48:57.777,37.1493,-5.5701003,6,2,50.0
1,4,3817900,2025-03-03T15:48:59.006,37.1412,-5.6187,4,1,20.0
328,6,3817993,2025-03-03T15:49:04.554,37.1493,-5.6079,36,13,240.0
103,3,3818007,2025-03-03T15:49:05.223,36.7308,-6.0642,7,5,51.0
94,4,3818903,2025-03-03T15:49:08.704,37.1439,-5.5944,22,8,140.0
74,2,3818946,2025-03-03T15:49:11.237,37.1439,-5.5728,3,2,18.0
376,7,3818964,2025-03-03T15:49:11.82,37.1277,-5.6835003,26,9,172.0
163,4,3819846,2025-03-03T15:49:16.055,37.170902,-5.5971003,11,6,77.0
89,3,3819849,2025-03-03T15:49:16.266,36.7065,-6.0750003,7,3,40.0
834,14,3819886,2025-03-03T15:49:18.314,36.876602,-5.9265003,97,31,730.0
42,7,3819954,2025-03-03T15:49:21.142,37.1547,-5.5836,20,6,105.0
174,4,3820019,2025-03-03T15:49:24.532,37.1358,-5.5728,6,3,51.0
1,4,3820957,2025-03-03T15:49:26.558,37.1439,-5.6079,4,1,30.0
1,4,3821002,2025-03-03T15:49:29.092,37.1493,-5.5836,4,1,28.0
62,7,3821043,2025-03-03T15:49:31.872,36.736202,-6.0588,21,7,200.0
451,8,3821102,2025-03-03T15:49:35.14,37.1736,-5.6268,41,15,286.0
13,6,3821993,2025-03-03T15:49:38.664,36.8064,-5.994,8,2,48.0
407,7,3822052,2025-03-03T15:49:42.428,37.133102,-5.5782003,60,28,444.0
